,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1232,115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,1165,1,10,0.87,1130,1185,1125,368256,424855995,52593371625,45144525,KSQ
1233,024830,KR7024830002,세원물산,KOSDAQ,관리종목(소속부없음),6280,0,0,0.0,0,0,0,0,0,52438000000,8350000,KSQ
1234,019770,KR7019770007,서연탑메탈,KOSDAQ,중견기업부,4480,1,50,1.13,4315,4480,4315,121558,537339965,52192000000,11650000,KSQ
1235,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1630,1,30,1.88,1570,1765,1520,994126,1683227060,51988488140,31894778,KSQ
1236,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,6350,2,-150,-2.31,6470,6470,6310,19448,123624850,51842339800,8164148,KSQ
1237,036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3320,1,80,2.47,3240,3470,3240,683122,2294092915,51769015640,15593077,KSQ
1238,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,416,2,-6,-1.42,417,420,416,50527,21105033,51759739200,124422450,KSQ
1239,054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,3980,1,25,0.63,3920,4015,3845,61627,244433655,51740000000,13000000,KSQ
1240,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6940,3,0,0.0,6710,7090,6710,14200,97210560,51734160600,7454490,KSQ
1241,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,7080,2,-10,-0.14,7010,7080,6960,15184,106282620,51684000000,7300000,KSQ
1242,309930,KR7309930006,오하임아이엔티,KOSDAQ,벤처기업부,2430,2,-15,-0.61,2440,2440,2355,16834,40666790,51574674780,21224146,KSQ
1243,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),803,2,-2,-0.25,805,808,799,69815,55985314,51425465025,64041675,KSQ
1244,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1485,1,15,1.02,1445,1490,1440,66574,97261765,51412508730,34621218,KSQ
1245,059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,2150,2,-30,-1.38,2150,2180,2120,43313,92721540,51304054650,23862351,KSQ
1246,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3220,1,45,1.42,3100,3230,3100,22124,70000845,51288160000,15928000,KSQ
1247,038060,KR7038060000,루멘스,KOSDAQ,중견기업부,1065,2,-15,-1.39,1065,1085,1045,20195,21399025,51229768485,48103069,KSQ
1248,203690,KR7203690003,프로스테믹스,KOSDAQ,벤처기업부,1115,2,-40,-3.46,1135,1135,1095,16363,18239510,51184182040,45905096,KSQ
1249,246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,9430,2,-90,-0.95,9490,9490,9240,2312,21612610,51140295070,5423149,KSQ
1250,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1325,2,-15,-1.12,1315,1335,1310,290081,382775470,50918312375,38428915,KSQ
1251,223310,KR7223310004,커머스마이너,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,50836291520,15312136,KSQ
1252,391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),1990,2,-20,-1.0,2005,2010,1970,65098,129259375,50745000000,25500000,KSQ
1253,032750,KR7032750002,삼진,KOSDAQ,우량기업부,7030,2,-70,-0.99,7020,7050,6910,4856,33931500,50616000000,7200000,KSQ
1254,065150,KR7065150005,엠피대산,KOSDAQ,벤처기업부,404,1,2,0.5,385,405,385,34778,13785863,50614091620,125282405,KSQ
1255,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9090,2,-90,-0.98,9080,9170,8940,1470,13278950,50497158870,5555243,KSQ
1256,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,4065,3,0,0.0,4055,4090,3995,25578,103187210,50406000000,12400000,KSQ
1257,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,6110,1,10,0.16,6010,6180,5890,329976,1988793710,50284230750,8229825,KSQ
1258,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,8400,2,-150,-1.75,8420,8520,8270,22771,190289430,50206716000,5976990,KSQ
1259,279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,10700,2,-100,-0.93,10550,10800,10500,2205,23365950,50127156700,4684781,KSQ
1260,238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,6120,2,-120,-1.92,6140,6200,6110,13426,82364510,50061600000,8180000,KSQ
1261,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2860,2,-25,-0.87,2810,2895,2780,139029,394619300,50059163440,17503204,KSQ
1262,016100,KR7016100000,리더스코스메틱,KOSDAQ,관리종목(소속부없음),2620,3,0,0.0,2575,2665,2550,2570,6685800,50044342280,19100894,KSQ
1263,222810,KR7222810004,세토피아,KOSDAQ,중견기업부,1270,2,-25,-1.93,1265,1295,1260,165942,211013960,49949291770,39330151,KSQ
1264,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1545,2,-35,-2.22,1555,1580,1500,55105,84694620,49763356140,32209292,KSQ
1265,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1715,1,5,0.29,1685,1715,1685,35941,61025170,49545137495,28889293,KSQ
1266,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5650,1,20,0.36,5470,5690,5460,21773,121056140,49532533000,8766820,KSQ
1267,010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,774,1,2,0.26,770,781,758,47395,36203128,49508162316,63964034,KSQ
1268,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,8730,4,2010,29.91,8730,8730,8730,137744,1202501100,49453311150,5664755,KSQ
1269,079970,KR7079970000,투비소프트,KOSDAQ,투자주의환기종목(소속부없음),1090,2,-10,-0.91,1080,1100,1060,139577,150424225,49416866750,45336575,KSQ
1270,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),273,2,-2,-0.73,271,278,270,402579,110006887,49182708939,180156443,KSQ
1271,277070,KR7277070009,린드먼아시아,KOSDAQ,벤처기업부,3580,2,-50,-1.38,3590,3690,3515,5566,19840890,49017360000,13692000,KSQ
1272,101390,KR7101390003,아이엠,KOSDAQ,중견기업부,6030,1,30,0.5,5750,6030,5750,10440,62466860,48863924100,8103470,KSQ
1273,322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,3190,2,-15,-0.47,3140,3215,3115,3188,10070255,48825387160,15305764,KSQ
1274,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,5060,2,-70,-1.36,5070,5090,4950,20603,103551005,48651682420,9614957,KSQ
1275,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,7610,3,0,0.0,7530,7700,7450,1636,12401490,48612680000,6388000,KSQ
1276,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,505,2,-3,-0.59,503,512,494,175069,88232273,48503315850,96046170,KSQ
1277,078940,KR7078940004,코드네이처,KOSDAQ,중견기업부,1230,1,35,2.93,1195,1255,1170,118676,144696930,48476975250,39412175,KSQ
1278,215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1200,2,-15,-1.23,1195,1205,1180,12960,15478055,48339778800,40283149,KSQ
1279,066910,KR7066910001,손오공,KOSDAQ,중견기업부,1795,3,0,0.0,1760,1810,1760,16685,29948880,48278608995,26896161,KSQ
1280,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1520,2,-5,-0.33,1510,1525,1480,16707,25113600,48249226240,31742912,KSQ
1281,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,4035,2,-5,-0.12,4000,4040,3915,4526,18124045,48228337500,11952500,KSQ
1282,080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,6100,3,0,0.0,6030,6160,6020,6044,36975440,48212740800,7903728,KSQ
1283,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2245,2,-35,-1.54,2260,2280,2215,20248,45171890,48018664200,21389160,KSQ
1284,016670,KR7016670002,디모아,KOSDAQ,중견기업부,469,1,1,0.21,463,471,459,174510,81594607,47771413256,101858024,KSQ
1285,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3075,1,30,0.99,2945,3115,2945,39390,119407040,47743692300,15526404,KSQ
1286,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,765,1,28,3.8,740,793,728,246669,188370207,47509606665,62104061,KSQ
1287,187660,KR7187660006,에이디엠코리아,KOSDAQ,벤처기업부,2170,2,-55,-2.47,2195,2200,2140,66441,144490775,47384662500,21836250,KSQ
1288,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,605,2,-12,-1.94,608,614,600,241140,146187531,47384200160,78320992,KSQ
1289,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,576,2,-5,-0.86,572,580,570,51123,29309350,47200638528,81945553,KSQ
1290,065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,693,1,7,1.02,685,703,681,135899,94475277,47176796898,68076186,KSQ
1291,123840,KR7123840001,한일진공,KOSDAQ,중견기업부,546,2,-10,-1.8,540,566,534,535806,293972478,47093315178,86251493,KSQ
1292,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,3290,1,160,5.11,3105,3445,3015,1219819,4068496845,46865122220,14244718,KSQ
1293,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4295,2,-20,-0.46,4270,4305,4240,5274,22421100,46676900350,10867730,KSQ
1294,043590,KR7043590009,크로바하이텍,KOSDAQ,중견기업부,1305,1,15,1.16,1275,1325,1255,196376,255038365,46661114115,35755643,KSQ
1295,123750,KR7123750002,알톤스포츠,KOSDAQ,벤처기업부,3660,1,10,0.27,3610,3690,3550,57211,206857275,46651447020,12746297,KSQ
1296,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1080,2,-5,-0.46,1060,1085,1055,71117,75820910,46360936440,42926793,KSQ
1297,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3910,2,-105,-2.62,4020,4020,3865,127618,501753890,46322677120,11847232,KSQ
1298,226360,KR7226360006,KH 건설,KOSDAQ,벤처기업부,374,1,2,0.54,366,377,353,1785196,650084075,46234078594,123620531,KSQ
1299,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,6970,2,-30,-0.43,6900,7060,6820,50342,350064510,46174389010,6624733,KSQ
1300,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1020,2,-10,-0.97,1010,1030,1010,108107,110335245,46160672220,45255561,KSQ
1301,038950,KR7038950002,파인디지털,KOSDAQ,벤처기업부,4510,2,-40,-0.88,4545,4600,4460,38359,173737960,46050550150,10210765,KSQ
1302,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),954,2,-16,-1.65,956,961,951,79866,76293114,45766650312,47973428,KSQ
1303,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1040,2,-30,-2.8,1060,1060,1040,38465,40287390,45760000000,44000000,KSQ
1304,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3000,2,-30,-0.99,2995,3025,2970,7743,23201485,45738000000,15246000,KSQ
1305,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1310,1,15,1.16,1280,1330,1265,117596,152245510,45712768330,34895243,KSQ
1306,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,6220,2,-130,-2.05,6260,6320,6160,19517,121485230,45470066000,7310300,KSQ
1307,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2545,2,-75,-2.86,2550,2575,2455,9524,24084745,45460963430,17862854,KSQ
1308,066360,KR7066360009,체리부로,KOSDAQ,관리종목(소속부없음),968,2,-3,-0.31,960,972,960,3877,3728270,45372608072,46872529,KSQ
1309,024120,KR7024120008,KB오토시스,KOSDAQ,우량기업부,3945,1,30,0.77,3930,3960,3790,164928,636265620,45367500000,11500000,KSQ
1310,082660,KR7082660002,코스나인,KOSDAQ,투자주의환기종목(소속부없음),827,2,-4,-0.48,830,847,799,200717,162001308,45331794942,54814746,KSQ
1311,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,벤처기업부,5440,1,30,0.55,5340,5510,5210,27671,148928680,45221447040,8312766,KSQ
1312,039310,KR7039310008,세중,KOSDAQ,벤처기업부,2495,3,0,0.0,2495,2510,2465,6736,16734780,45213559165,18121667,KSQ
1313,091970,KR7091970004,나노캠텍,KOSDAQ,관리종목(소속부없음),1610,0,0,0.0,0,0,0,0,0,45209484250,28080425,KSQ
1314,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,3610,2,-90,-2.43,3640,3720,3460,67925,247060950,45128523360,12500976,KSQ
1315,045520,KR7045520004,크린앤사이언스,KOSDAQ,우량기업부,6940,2,-80,-1.14,6950,6990,6860,1876,12944830,45110000000,6500000,KSQ
1316,317770,KR7317770006,슈프리마아이디,KOSDAQ,벤처기업부,14750,1,100,0.68,14350,14800,14350,5723,83174950,45046795000,3054020,KSQ
1317,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,1355,2,-20,-1.45,1330,1365,1320,97668,130911125,44950157540,33173548,KSQ
1318,048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,4495,2,-5,-0.11,4440,4580,4420,44051,197040510,44950000000,10000000,KSQ
1319,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1850,2,-30,-1.6,1860,1870,1835,32275,59611450,44913449000,24277540,KSQ
1320,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,6870,2,-20,-0.29,6820,6870,6670,9430,64250410,44861196180,6530014,KSQ
1321,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2890,3,0,0.0,2860,2890,2790,18626,53095010,44818533270,15508143,KSQ
1322,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1360,2,-40,-2.86,1355,1370,1345,89995,122295325,44813153280,32950848,KSQ
1323,078860,KR7078860004,아이오케이,KOSDAQ,중견기업부,466,2,-4,-0.85,462,470,455,277134,127874026,44794935952,96126472,KSQ
1324,016920,KR7016920001,카스,KOSDAQ,중견기업부,1680,2,-25,-1.47,1680,1705,1665,40548,68018925,44509143840,26493538,KSQ
1325,225590,KR7225590009,패션플랫폼,KOSDAQ,중견기업부,1670,1,20,1.21,1630,1675,1595,82752,135827935,44483310710,26636713,KSQ
1326,198080,KR7198080004,엔피디,KOSDAQ,우량기업부,2050,2,-85,-3.98,2095,2095,2005,10544,21537800,44147129250,21535185,KSQ
1327,002680,KR7002680007,한탑,KOSDAQ,중견기업부,1460,2,-65,-4.26,1455,1485,1420,362081,526757790,43792432820,29994817,KSQ
1328,141020,KR7141020008,디에스앤엘,KOSDAQ,투자주의환기종목(소속부없음),1335,0,0,0.0,0,0,0,0,0,43790846220,32802132,KSQ
1329,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6190,2,-140,-2.21,6210,6270,6160,11642,72193220,43768623400,7070860,KSQ
1330,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1055,2,-5,-0.47,1030,1065,1030,37770,39650820,43768141450,41486390,KSQ
1331,147760,KR7147760003,마이크로프랜드,KOSDAQ,벤처기업부,4040,1,40,1.0,4005,4045,3955,23212,92606650,43712258640,10819866,KSQ
1332,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,5460,2,-30,-0.55,5440,5460,5140,21912,117746160,43595413680,7984508,KSQ
1333,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,2010,2,-25,-1.23,2010,2015,1950,16463,32915115,43577933640,21680564,KSQ
1334,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1135,1,10,0.89,1120,1150,1105,67452,75313145,43561776700,38380420,KSQ
1335,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2615,2,-40,-1.51,2640,2645,2585,98431,256762510,43467366800,16622320,KSQ
1336,217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,4955,2,-85,-1.69,4990,4990,4855,2417,11956725,43451257170,8769174,KSQ
1337,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,3710,2,-35,-0.93,3700,3735,3635,16949,62639900,43420804910,11703721,KSQ
1338,008470,KR7008470007,부스타,KOSDAQ,우량기업부,5160,1,40,0.78,5050,5250,5050,38350,197672610,43368768000,8404800,KSQ
1339,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2195,2,-50,-2.23,2210,2215,2135,12736,27985295,43241500000,19700000,KSQ
1340,032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1305,2,-10,-0.76,1285,1305,1260,143805,183934200,43237343520,33132064,KSQ
1341,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4225,1,15,0.36,4060,4400,4060,7310,30835690,43213088750,10227950,KSQ
1342,250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,1305,1,15,1.16,1265,1320,1260,116015,149370075,43065574200,33000440,KSQ
1343,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9770,2,-130,-1.31,9900,9900,9590,3427,33385780,42988000000,4400000,KSQ
1344,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1705,2,-25,-1.45,1690,1730,1675,184341,313015190,42767396485,25083517,KSQ
1345,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,4420,1,5,0.11,4370,4440,4345,9758,42788630,42758735240,9673922,KSQ
1346,111870,KR7111870002,KH 전자,KOSDAQ,중견기업부,267,3,0,0.0,260,271,257,903050,237542352,42709272474,159959822,KSQ
1347,039980,KR7039980008,리노스,KOSDAQ,중견기업부,933,1,3,0.32,929,938,921,136397,126828297,42650785068,45713596,KSQ
1348,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),791,2,-39,-4.7,815,825,757,1058449,840068155,42511478688,53743968,KSQ
1349,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,2480,1,75,3.12,2405,2555,2380,40639,101534000,42505597920,17139354,KSQ
1350,254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,1910,1,10,0.53,1845,1910,1845,56094,105370445,42368034470,22182217,KSQ
1351,313760,KR7313760001,윌링스,KOSDAQ,중견기업부,7440,2,-310,-4.0,7530,7640,7390,27885,207703200,42316242480,5687667,KSQ
1352,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2530,2,-60,-2.32,2525,2565,2505,101578,256682295,42291120740,16715858,KSQ
1353,208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,996,2,-9,-0.9,992,1010,981,343088,341228650,42085439172,42254457,KSQ
1354,226340,KR7226340008,본느,KOSDAQ,중견기업부,1370,2,-10,-0.72,1365,1420,1335,36357,49883955,42058446520,30699596,KSQ
1355,030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,1015,2,-30,-2.87,1005,1025,1000,445405,450647975,41956397280,41336352,KSQ
1356,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,8840,2,-260,-2.86,9080,9080,8550,13342,117312050,41934573200,4743730,KSQ
1357,196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,7480,2,-160,-2.09,7660,7680,7480,1991,15044840,41907118880,5602556,KSQ
1358,267790,KR7267790004,배럴,KOSDAQ,중견기업부,5310,2,-80,-1.48,5390,5390,5250,2049,10842110,41872005000,7885500,KSQ
1359,083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,1060,2,-40,-3.64,1090,1090,1035,36615,38536065,41818264580,39451193,KSQ
1360,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1485,3,0,0.0,1485,1500,1440,46783,68479235,41580000000,28000000,KSQ
1361,038530,KR7038530002,골드퍼시픽,KOSDAQ,중견기업부,451,2,-4,-0.88,452,458,447,248293,112297142,41499410381,92016431,KSQ
1362,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,2825,2,-25,-0.88,2770,2875,2770,42125,118081110,41468194775,14679007,KSQ
1363,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,2535,2,-30,-1.17,2530,2540,2480,20946,52699395,41408408730,16334678,KSQ
1364,044480,KR7044480002,블루베리 NFT,KOSDAQ,중견기업부,1280,2,-15,-1.16,1280,1310,1250,98872,125695820,41400295680,32343981,KSQ
1365,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,422,1,4,0.96,418,440,412,258736,109246705,41359394568,98008044,KSQ
1366,052770,KR7052770005,아이톡시,KOSDAQ,관리종목(소속부없음),2085,0,0,0.0,0,0,0,0,0,41353750305,19833933,KSQ
1367,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),11800,1,50,0.43,11600,12050,11500,173632,2047496650,41323600000,3502000,KSQ
1368,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,2105,2,-15,-0.71,2115,2125,2065,43469,90909615,41287838375,19614175,KSQ
1369,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3355,2,-75,-2.19,3395,3395,3300,24462,81961845,41246370000,12294000,KSQ
1370,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1405,2,-15,-1.06,1390,1405,1385,25510,35469840,41236750000,29350000,KSQ
1371,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,3255,2,-5,-0.15,3290,3290,3215,8424,27287800,41223855645,12664779,KSQ
1372,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3770,2,-35,-0.92,3745,3790,3700,20572,77141350,41168400000,10920000,KSQ
1373,032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1915,2,-25,-1.29,1920,1940,1865,24405,46483815,41155320535,21491029,KSQ
1374,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2515,3,0,0.0,2505,2515,2470,6001,14978195,41121665945,16350563,KSQ
1375,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,3170,2,-50,-1.55,3100,3195,3100,4420,13913855,41075309870,12957511,KSQ
1376,435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9500,2,-140,-1.45,9590,9640,8640,45443,430779760,40869000000,4302000,KSQ
1377,031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,2480,3,0,0.0,2410,2480,2380,25702,62120060,40770947040,16439898,KSQ
1378,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,540,1,1,0.19,530,542,528,33139,17714275,40715211600,75398540,KSQ
1379,317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,5170,2,-20,-0.39,5060,5190,4990,13024,65828775,40714530670,7875151,KSQ
1380,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,751,2,-9,-1.18,749,757,745,35487,26654899,40694605224,54187224,KSQ
1381,028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,3235,2,-35,-1.07,3205,3235,3130,7611,24296980,40688231910,12577506,KSQ
1382,101000,KR7101000008,상상인인더스트리,KOSDAQ,중견기업부,566,1,4,0.71,561,568,553,96037,53787585,40610948272,71750792,KSQ
1383,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,11150,3,0,0.0,10950,11350,10800,3146,34776350,40531922500,3635150,KSQ
1384,321820,KR7321820003,와이더플래닛,KOSDAQ,기술성장기업부,5860,2,-40,-0.68,5870,5880,5750,1750,10188730,40482532520,6908282,KSQ
1385,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),243,2,-1,-0.41,247,247,235,794428,191881499,40472252640,166552480,KSQ
1386,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,581,1,1,0.17,575,583,575,18659,10776081,40431120107,69588847,KSQ
1387,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5600,2,-60,-1.06,5480,5600,5480,3946,21954480,40320000000,7200000,KSQ
1388,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2445,2,-55,-2.2,2475,2475,2410,18344,44823175,40143577245,16418641,KSQ
1389,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,7080,2,-40,-0.56,7020,7170,6970,71587,505650840,40127018640,5667658,KSQ
1390,192390,KR7192390003,윈하이텍,KOSDAQ,중견기업부,3765,2,-135,-3.46,3790,3815,3615,60898,227392955,40123213440,10656896,KSQ
1391,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10450,2,-200,-1.88,10500,10500,10350,2128,22177950,39710000000,3800000,KSQ
1392,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,6590,0,0,0.0,0,0,0,0,0,39658547510,6017989,KSQ
1393,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4125,2,-45,-1.08,4060,4130,4040,6662,27189420,39631647000,9607672,KSQ
1394,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,668,1,21,3.25,642,686,635,224505,148893449,39501528700,59134025,KSQ
1395,049470,KR7049470008,SGA,KOSDAQ,중견기업부,670,2,-5,-0.74,674,676,659,16007,10630711,39437706830,58862249,KSQ
1396,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,4595,2,-90,-1.92,4610,4640,4450,14422,66257700,39324193800,8558040,KSQ
1397,080530,KR7080530009,코디,KOSDAQ,벤처기업부,1385,2,-15,-1.07,1400,1410,1370,8833,12253670,39183447730,28291298,KSQ
1398,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2370,2,-55,-2.27,2395,2395,2340,9008,21314500,39113982300,16503790,KSQ
1399,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,1230,2,-30,-2.38,1260,1260,1225,47134,58235375,39094562310,31784197,KSQ
1400,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,6510,2,-10,-0.15,6410,6520,6200,10515,67384740,39060000000,6000000,KSQ
1401,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3995,2,-80,-1.96,4035,4035,3920,37408,149252355,39036315535,9771293,KSQ
1402,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,238,2,-6,-2.46,242,246,232,823709,196801914,38975120142,163761009,KSQ
1403,322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,7080,1,20,0.28,7030,7130,6960,2952,20663040,38878050000,5491250,KSQ
1404,024850,KR7024850000,피에스엠씨,KOSDAQ,중견기업부,955,2,-1,-0.1,961,961,944,16407,15623058,38747812830,40573626,KSQ
1405,051390,KR7051390003,YW,KOSDAQ,중견기업부,3400,1,5,0.15,3395,3430,3315,15740,53054550,38608251200,11355368,KSQ
1406,079650,KR7079650008,서산,KOSDAQ,중견기업부,1930,2,-20,-1.03,1930,1950,1875,13035,24889475,38600000000,20000000,KSQ
1407,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,1530,3,0,0.0,1530,1535,1510,292254,446212455,38499210990,25162883,KSQ
1408,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,5770,2,-270,-4.47,5890,5890,5670,26797,154530620,38477752760,6668588,KSQ
1409,052670,KR7052670007,제일바이오,KOSDAQ,투자주의환기종목(소속부없음),1320,2,-15,-1.12,1325,1325,1295,13982,18409975,38450364480,29129064,KSQ
1410,046070,KR7046070009,코다코,KOSDAQ,중견기업부,982,2,-4,-0.41,986,986,977,6542,6428856,38361099392,39064256,KSQ
1411,103840,KR7103840005,우양,KOSDAQ,중견기업부,2680,2,-85,-3.07,2700,2745,2620,83732,223745015,38211440000,14258000,KSQ
1412,340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,890,2,-7,-0.78,883,900,835,27410,24095877,38060992400,42765160,KSQ
1413,099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2810,3,0,0.0,2810,2810,2705,29233,81036885,38050215620,13541002,KSQ
1414,181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,37716353295,13943199,KSQ
